id,path,w2v_path,title,year,genres
38294,/kaggle/input/2024-dl-final/train/38294.jpg,/kaggle/input/2024-dl-final/train_w2v/38294.npy,Purely Belter,2000,"['Comedy', 'Drama']"
38304,/kaggle/input/2024-dl-final/train/38304.jpg,/kaggle/input/2024-dl-final/train_w2v/38304.npy,Far Away,2001,['Drama']
38313,/kaggle/input/2024-dl-final/train/38313.jpg,/kaggle/input/2024-dl-final/train_w2v/38313.npy,School of Thieves,1986,['Comedy']
38325,/kaggle/input/2024-dl-final/train/38325.jpg,/kaggle/input/2024-dl-final/train_w2v/38325.npy,How I Ended This Summer,2010,['Drama']
38363,/kaggle/input/2024-dl-final/train/38363.jpg,/kaggle/input/2024-dl-final/train_w2v/38363.npy,Fair Game,2010,"['Drama', 'Thriller']"
38396,/kaggle/input/2024-dl-final/train/38396.jpg,/kaggle/input/2024-dl-final/train_w2v/38396.npy,That's Life,1998,['Comedy']
38415,/kaggle/input/2024-dl-final/train/38415.jpg,/kaggle/input/2024-dl-final/train_w2v/38415.npy,Bran Nue Dae,2009,"['Comedy', 'Drama', 'Romance']"
38432,/kaggle/input/2024-dl-final/train/38432.jpg,/kaggle/input/2024-dl-final/train_w2v/38432.npy,The Tarnished Angels,1957,['Drama']
38446,/kaggle/input/2024-dl-final/train/38446.jpg,/kaggle/input/2024-dl-final/train_w2v/38446.npy,Frightmare,1974,"['Horror', 'Thriller']"
38448,/kaggle/input/2024-dl-final/train/38448.jpg,/kaggle/input/2024-dl-final/train_w2v/38448.npy,Ondine,2009,"['Drama', 'Romance']"
38476,/kaggle/input/2024-dl-final/train/38476.jpg,/kaggle/input/2024-dl-final/train_w2v/38476.npy,Love For Rent,2005,"['Comedy', 'Drama', 'Romance']"
38500,/kaggle/input/2024-dl-final/train/38500.jpg,/kaggle/input/2024-dl-final/train_w2v/38500.npy,Howling IV: The Original Nightmare,1988,['Horror']
38505,/kaggle/input/2024-dl-final/train/38505.jpg,/kaggle/input/2024-dl-final/train_w2v/38505.npy,"One, Two, Three, Freeze",1993,"['Drama', 'Comedy']"
38509,/kaggle/input/2024-dl-final/train/38509.jpg,/kaggle/input/2024-dl-final/train_w2v/38509.npy,Polish Wedding,1998,"['Comedy', 'Drama']"
38528,/kaggle/input/2024-dl-final/train/38528.jpg,/kaggle/input/2024-dl-final/train_w2v/38528.npy,Horse Fever,1976,['Comedy']
38537,/kaggle/input/2024-dl-final/train/38537.jpg,/kaggle/input/2024-dl-final/train_w2v/38537.npy,Nati stanchi,2002,['Comedy']
38557,/kaggle/input/2024-dl-final/train/38557.jpg,/kaggle/input/2024-dl-final/train_w2v/38557.npy,The River,1984,['Drama']
38588,/kaggle/input/2024-dl-final/train/38588.jpg,/kaggle/input/2024-dl-final/train_w2v/38588.npy,Alice in the Jungle ,1925,['Animation']
38606,/kaggle/input/2024-dl-final/train/38606.jpg,/kaggle/input/2024-dl-final/train_w2v/38606.npy,The Trouble with Angels,1966,['Comedy']
38608,/kaggle/input/2024-dl-final/train/38608.jpg,/kaggle/input/2024-dl-final/train_w2v/38608.npy,Power Trip,2003,['Documentary']
38621,/kaggle/input/2024-dl-final/train/38621.jpg,/kaggle/input/2024-dl-final/train_w2v/38621.npy,Firelight,1998,"['Romance', 'Drama']"
38631,/kaggle/input/2024-dl-final/train/38631.jpg,/kaggle/input/2024-dl-final/train_w2v/38631.npy,Confessions of a Burning Man,2003,['Documentary']
38640,/kaggle/input/2024-dl-final/train/38640.jpg,/kaggle/input/2024-dl-final/train_w2v/38640.npy,Choke,2001,['Thriller']
38642,/kaggle/input/2024-dl-final/train/38642.jpg,/kaggle/input/2024-dl-final/train_w2v/38642.npy,Pimp,2010,['Thriller']
38643,/kaggle/input/2024-dl-final/train/38643.jpg,/kaggle/input/2024-dl-final/train_w2v/38643.npy,Los Angeles Plays Itself,2004,['Documentary']
38645,/kaggle/input/2024-dl-final/train/38645.jpg,/kaggle/input/2024-dl-final/train_w2v/38645.npy,And Then Came Lola,2009,"['Comedy', 'Drama']"
38651,/kaggle/input/2024-dl-final/train/38651.jpg,/kaggle/input/2024-dl-final/train_w2v/38651.npy,Night Watch,1995,['Action']
38668,/kaggle/input/2024-dl-final/train/38668.jpg,/kaggle/input/2024-dl-final/train_w2v/38668.npy,The Eternal Jew ,1940,['Documentary']
38719,/kaggle/input/2024-dl-final/train/38719.jpg,/kaggle/input/2024-dl-final/train_w2v/38719.npy,"Private Life of Don Juan, The ",1934,"['Comedy', 'Drama', 'Romance']"
38720,/kaggle/input/2024-dl-final/train/38720.jpg,/kaggle/input/2024-dl-final/train_w2v/38720.npy,"Walk, Don't Run ",1966,"['Comedy', 'Romance']"
38731,/kaggle/input/2024-dl-final/train/38731.jpg,/kaggle/input/2024-dl-final/train_w2v/38731.npy,"Unmarried Woman, An ",1978,"['Comedy', 'Drama', 'Romance']"
38746,/kaggle/input/2024-dl-final/train/38746.jpg,/kaggle/input/2024-dl-final/train_w2v/38746.npy,Bare Knuckles ,2010,"['Action', 'Drama']"
38749,/kaggle/input/2024-dl-final/train/38749.jpg,/kaggle/input/2024-dl-final/train_w2v/38749.npy,Jack the Bear,1993,"['Drama', 'Comedy']"
38750,/kaggle/input/2024-dl-final/train/38750.jpg,/kaggle/input/2024-dl-final/train_w2v/38750.npy,The Manster ,1959,['Horror']
38760,/kaggle/input/2024-dl-final/train/38760.jpg,/kaggle/input/2024-dl-final/train_w2v/38760.npy,Mr. No Legs,1979,"['Action', 'Drama']"
38762,/kaggle/input/2024-dl-final/train/38762.jpg,/kaggle/input/2024-dl-final/train_w2v/38762.npy,Meat Grinder,2009,"['Horror', 'Thriller']"
38772,/kaggle/input/2024-dl-final/train/38772.jpg,/kaggle/input/2024-dl-final/train_w2v/38772.npy,Melvin and Howard,1980,"['Comedy', 'Drama']"
38773,/kaggle/input/2024-dl-final/train/38773.jpg,/kaggle/input/2024-dl-final/train_w2v/38773.npy,3 on a Couch ,1966,"['Comedy', 'Romance']"
38778,/kaggle/input/2024-dl-final/train/38778.jpg,/kaggle/input/2024-dl-final/train_w2v/38778.npy,Dinner for Schmucks,2010,['Comedy']
38803,/kaggle/input/2024-dl-final/train/38803.jpg,/kaggle/input/2024-dl-final/train_w2v/38803.npy,Kingdom Come,2001,"['Comedy', 'Drama']"
38813,/kaggle/input/2024-dl-final/train/38813.jpg,/kaggle/input/2024-dl-final/train_w2v/38813.npy,13 Semester,2009,"['Comedy', 'Drama', 'Romance']"
38824,/kaggle/input/2024-dl-final/train/38824.jpg,/kaggle/input/2024-dl-final/train_w2v/38824.npy,His Wedding Night ,1917,['Comedy']
38848,/kaggle/input/2024-dl-final/train/38848.jpg,/kaggle/input/2024-dl-final/train_w2v/38848.npy,A Few Days in September,2006,"['Drama', 'Thriller']"
38869,/kaggle/input/2024-dl-final/train/38869.jpg,/kaggle/input/2024-dl-final/train_w2v/38869.npy,The Emergency Exit,1982,['Comedy']
38870,/kaggle/input/2024-dl-final/train/38870.jpg,/kaggle/input/2024-dl-final/train_w2v/38870.npy,Matrimonial Comedy ,1994,['Comedy']
38874,/kaggle/input/2024-dl-final/train/38874.jpg,/kaggle/input/2024-dl-final/train_w2v/38874.npy,Don't Tempt Me,2001,['Comedy']
38907,/kaggle/input/2024-dl-final/train/38907.jpg,/kaggle/input/2024-dl-final/train_w2v/38907.npy,Occident,2002,"['Comedy', 'Romance']"
38913,/kaggle/input/2024-dl-final/train/38913.jpg,/kaggle/input/2024-dl-final/train_w2v/38913.npy,Awakening,2008,['Drama']
38916,/kaggle/input/2024-dl-final/train/38916.jpg,/kaggle/input/2024-dl-final/train_w2v/38916.npy,Modern Girls,1986,"['Comedy', 'Romance']"
38918,/kaggle/input/2024-dl-final/train/38918.jpg,/kaggle/input/2024-dl-final/train_w2v/38918.npy,Kiss me Kismet,2006,"['Comedy', 'Romance']"
38924,/kaggle/input/2024-dl-final/train/38924.jpg,/kaggle/input/2024-dl-final/train_w2v/38924.npy,Jimmy the Kid,1982,['Comedy']
38940,/kaggle/input/2024-dl-final/train/38940.jpg,/kaggle/input/2024-dl-final/train_w2v/38940.npy,Men of War,1994,"['Action', 'Drama']"
38941,/kaggle/input/2024-dl-final/train/38941.jpg,/kaggle/input/2024-dl-final/train_w2v/38941.npy,How Much Does the Trojan Horse Weigh?,2008,"['Comedy', 'Romance']"
38958,/kaggle/input/2024-dl-final/train/38958.jpg,/kaggle/input/2024-dl-final/train_w2v/38958.npy,700 Days of Battle: Us vs. the Police,2008,['Comedy']
38961,/kaggle/input/2024-dl-final/train/38961.jpg,/kaggle/input/2024-dl-final/train_w2v/38961.npy,Tamara Drewe,2010,"['Comedy', 'Romance']"
38981,/kaggle/input/2024-dl-final/train/38981.jpg,/kaggle/input/2024-dl-final/train_w2v/38981.npy,Seven Minutes in Heaven,1985,"['Comedy', 'Drama', 'Romance']"
38982,/kaggle/input/2024-dl-final/train/38982.jpg,/kaggle/input/2024-dl-final/train_w2v/38982.npy,Fresh Horses,1988,"['Drama', 'Romance']"
38984,/kaggle/input/2024-dl-final/train/38984.jpg,/kaggle/input/2024-dl-final/train_w2v/38984.npy,Coco Chanel & Igor Stravinsky,2009,"['Drama', 'Romance']"
39002,/kaggle/input/2024-dl-final/train/39002.jpg,/kaggle/input/2024-dl-final/train_w2v/39002.npy,No Holds Barred,1989,"['Action', 'Drama']"
39011,/kaggle/input/2024-dl-final/train/39011.jpg,/kaggle/input/2024-dl-final/train_w2v/39011.npy,Welcome to the Quiet Room,2007,['Drama']
39025,/kaggle/input/2024-dl-final/train/39025.jpg,/kaggle/input/2024-dl-final/train_w2v/39025.npy,Lala Pipo: A Lot of People,2009,"['Drama', 'Comedy']"
39027,/kaggle/input/2024-dl-final/train/39027.jpg,/kaggle/input/2024-dl-final/train_w2v/39027.npy,Kickboxer 3: The Art of War,1992,"['Action', 'Thriller']"
39030,/kaggle/input/2024-dl-final/train/39030.jpg,/kaggle/input/2024-dl-final/train_w2v/39030.npy,El Materdor,2008,['Animation']
39044,/kaggle/input/2024-dl-final/train/39044.jpg,/kaggle/input/2024-dl-final/train_w2v/39044.npy,The Curse of the Mummy's Tomb,1964,['Horror']
39053,/kaggle/input/2024-dl-final/train/39053.jpg,/kaggle/input/2024-dl-final/train_w2v/39053.npy,Cyrus,2010,"['Comedy', 'Drama', 'Romance']"
39062,/kaggle/input/2024-dl-final/train/39062.jpg,/kaggle/input/2024-dl-final/train_w2v/39062.npy,Coupe de Ville,1990,"['Comedy', 'Drama']"
39067,/kaggle/input/2024-dl-final/train/39067.jpg,/kaggle/input/2024-dl-final/train_w2v/39067.npy,Macabre,2009,"['Horror', 'Thriller']"
39074,/kaggle/input/2024-dl-final/train/39074.jpg,/kaggle/input/2024-dl-final/train_w2v/39074.npy,The Bedroom Window,1987,"['Drama', 'Thriller']"
39082,/kaggle/input/2024-dl-final/train/39082.jpg,/kaggle/input/2024-dl-final/train_w2v/39082.npy,Gutter King,2010,['Action']
39087,/kaggle/input/2024-dl-final/train/39087.jpg,/kaggle/input/2024-dl-final/train_w2v/39087.npy,Night Rhythms,1992,['Thriller']
39111,/kaggle/input/2024-dl-final/train/39111.jpg,/kaggle/input/2024-dl-final/train_w2v/39111.npy,4bia,2008,"['Horror', 'Thriller']"
39113,/kaggle/input/2024-dl-final/train/39113.jpg,/kaggle/input/2024-dl-final/train_w2v/39113.npy,Bikini Beach,1964,['Comedy']
39114,/kaggle/input/2024-dl-final/train/39114.jpg,/kaggle/input/2024-dl-final/train_w2v/39114.npy,"The Doctor, The Tornado & The Kentucky Kid",2006,['Documentary']
39139,/kaggle/input/2024-dl-final/train/39139.jpg,/kaggle/input/2024-dl-final/train_w2v/39139.npy,"Fly, Daddy, Fly",2006,"['Action', 'Drama']"
39140,/kaggle/input/2024-dl-final/train/39140.jpg,/kaggle/input/2024-dl-final/train_w2v/39140.npy,Funny About Love,1990,"['Comedy', 'Drama', 'Romance']"
39152,/kaggle/input/2024-dl-final/train/39152.jpg,/kaggle/input/2024-dl-final/train_w2v/39152.npy,Park Evil,2005,"['Action', 'Thriller']"
39176,/kaggle/input/2024-dl-final/train/39176.jpg,/kaggle/input/2024-dl-final/train_w2v/39176.npy,The Awakening,1980,['Horror']
39178,/kaggle/input/2024-dl-final/train/39178.jpg,/kaggle/input/2024-dl-final/train_w2v/39178.npy,Motives 2,2007,"['Drama', 'Thriller']"
39179,/kaggle/input/2024-dl-final/train/39179.jpg,/kaggle/input/2024-dl-final/train_w2v/39179.npy,Surplus: Terrorized Into Being Consumers,2003,['Documentary']
39185,/kaggle/input/2024-dl-final/train/39185.jpg,/kaggle/input/2024-dl-final/train_w2v/39185.npy,Winning Time: Reggie Miller vs. The New York Knicks,2010,['Documentary']
39217,/kaggle/input/2024-dl-final/train/39217.jpg,/kaggle/input/2024-dl-final/train_w2v/39217.npy,Maine Pyaar Kyun Kiya?,2005,"['Comedy', 'Drama', 'Romance']"
39225,/kaggle/input/2024-dl-final/train/39225.jpg,/kaggle/input/2024-dl-final/train_w2v/39225.npy,With Six You Get Eggroll ,1968,"['Comedy', 'Romance']"
39231,/kaggle/input/2024-dl-final/train/39231.jpg,/kaggle/input/2024-dl-final/train_w2v/39231.npy,Man's Favorite Sport?,1964,"['Comedy', 'Romance']"
39233,/kaggle/input/2024-dl-final/train/39233.jpg,/kaggle/input/2024-dl-final/train_w2v/39233.npy,Once Around,1991,"['Comedy', 'Drama', 'Romance']"
39262,/kaggle/input/2024-dl-final/train/39262.jpg,/kaggle/input/2024-dl-final/train_w2v/39262.npy,The Mummy's Shroud ,1967,['Horror']
39279,/kaggle/input/2024-dl-final/train/39279.jpg,/kaggle/input/2024-dl-final/train_w2v/39279.npy,AM1200,2008,['Horror']
39293,/kaggle/input/2024-dl-final/train/39293.jpg,/kaggle/input/2024-dl-final/train_w2v/39293.npy,"Human Factor, The ",1979,"['Drama', 'Thriller']"
39307,/kaggle/input/2024-dl-final/train/39307.jpg,/kaggle/input/2024-dl-final/train_w2v/39307.npy,Kenneth Williams: Fantabulosa!,2006,"['Comedy', 'Drama']"
39347,/kaggle/input/2024-dl-final/train/39347.jpg,/kaggle/input/2024-dl-final/train_w2v/39347.npy,Hello Brother,1999,"['Comedy', 'Romance']"
39351,/kaggle/input/2024-dl-final/train/39351.jpg,/kaggle/input/2024-dl-final/train_w2v/39351.npy,Animal Attraction: Carnal Desires,1999,['Romance']
39356,/kaggle/input/2024-dl-final/train/39356.jpg,/kaggle/input/2024-dl-final/train_w2v/39356.npy,Boy,2010,"['Drama', 'Comedy']"
39360,/kaggle/input/2024-dl-final/train/39360.jpg,/kaggle/input/2024-dl-final/train_w2v/39360.npy,Westler,1985,"['Drama', 'Romance']"
39395,/kaggle/input/2024-dl-final/train/39395.jpg,/kaggle/input/2024-dl-final/train_w2v/39395.npy,Summer Holiday,2008,"['Comedy', 'Drama']"
39397,/kaggle/input/2024-dl-final/train/39397.jpg,/kaggle/input/2024-dl-final/train_w2v/39397.npy,Circle of Pain,2010,['Action']
39409,/kaggle/input/2024-dl-final/train/39409.jpg,/kaggle/input/2024-dl-final/train_w2v/39409.npy,"Strange Door, The ",1951,['Horror']
39413,/kaggle/input/2024-dl-final/train/39413.jpg,/kaggle/input/2024-dl-final/train_w2v/39413.npy,My Afternoons with Margueritte,2010,['Comedy']
39415,/kaggle/input/2024-dl-final/train/39415.jpg,/kaggle/input/2024-dl-final/train_w2v/39415.npy,Loulou,1980,"['Drama', 'Romance']"
39421,/kaggle/input/2024-dl-final/train/39421.jpg,/kaggle/input/2024-dl-final/train_w2v/39421.npy,Classic Albums - The Doors,2008,['Documentary']
39424,/kaggle/input/2024-dl-final/train/39424.jpg,/kaggle/input/2024-dl-final/train_w2v/39424.npy,Music from Another Room,1998,"['Comedy', 'Drama', 'Romance']"
39425,/kaggle/input/2024-dl-final/train/39425.jpg,/kaggle/input/2024-dl-final/train_w2v/39425.npy,Control Alt Delete,2008,"['Comedy', 'Drama']"
39426,/kaggle/input/2024-dl-final/train/39426.jpg,/kaggle/input/2024-dl-final/train_w2v/39426.npy,A Village Affair,1995,"['Drama', 'Romance']"
39451,/kaggle/input/2024-dl-final/train/39451.jpg,/kaggle/input/2024-dl-final/train_w2v/39451.npy,Little Fockers,2010,"['Comedy', 'Romance']"
39456,/kaggle/input/2024-dl-final/train/39456.jpg,/kaggle/input/2024-dl-final/train_w2v/39456.npy,Women in Fury,1984,"['Action', 'Drama']"
39467,/kaggle/input/2024-dl-final/train/39467.jpg,/kaggle/input/2024-dl-final/train_w2v/39467.npy,Still Breathing,1997,"['Comedy', 'Drama', 'Romance']"
39476,/kaggle/input/2024-dl-final/train/39476.jpg,/kaggle/input/2024-dl-final/train_w2v/39476.npy,Back By Midnight,2005,['Comedy']
39495,/kaggle/input/2024-dl-final/train/39495.jpg,/kaggle/input/2024-dl-final/train_w2v/39495.npy,Love with the Proper Stranger ,1963,"['Comedy', 'Drama', 'Romance']"
39498,/kaggle/input/2024-dl-final/train/39498.jpg,/kaggle/input/2024-dl-final/train_w2v/39498.npy,Nightmare,2000,"['Horror', 'Thriller']"
39525,/kaggle/input/2024-dl-final/train/39525.jpg,/kaggle/input/2024-dl-final/train_w2v/39525.npy,Angadi Theru,2010,"['Drama', 'Romance']"
39535,/kaggle/input/2024-dl-final/train/39535.jpg,/kaggle/input/2024-dl-final/train_w2v/39535.npy,Tarot ,1973,['Thriller']
39537,/kaggle/input/2024-dl-final/train/39537.jpg,/kaggle/input/2024-dl-final/train_w2v/39537.npy,Tim Allen: Rewires America,1991,['Comedy']
39543,/kaggle/input/2024-dl-final/train/39543.jpg,/kaggle/input/2024-dl-final/train_w2v/39543.npy,My American Uncle,1980,"['Comedy', 'Drama', 'Romance']"
39567,/kaggle/input/2024-dl-final/train/39567.jpg,/kaggle/input/2024-dl-final/train_w2v/39567.npy,Jack the Ripper ,1976,"['Drama', 'Thriller']"
39688,/kaggle/input/2024-dl-final/train/39688.jpg,/kaggle/input/2024-dl-final/train_w2v/39688.npy,Like a Brother,2005,"['Drama', 'Romance']"
39693,/kaggle/input/2024-dl-final/train/39693.jpg,/kaggle/input/2024-dl-final/train_w2v/39693.npy,Echoes of the Rainbow,2010,"['Comedy', 'Drama', 'Romance']"
39767,/kaggle/input/2024-dl-final/train/39767.jpg,/kaggle/input/2024-dl-final/train_w2v/39767.npy,Getting Any?,1995,['Comedy']
39775,/kaggle/input/2024-dl-final/train/39775.jpg,/kaggle/input/2024-dl-final/train_w2v/39775.npy,Caged Heat,1974,['Action']
39783,/kaggle/input/2024-dl-final/train/39783.jpg,/kaggle/input/2024-dl-final/train_w2v/39783.npy,The Martins,2001,"['Comedy', 'Drama']"
39787,/kaggle/input/2024-dl-final/train/39787.jpg,/kaggle/input/2024-dl-final/train_w2v/39787.npy,Jacknife,1989,['Drama']
39814,/kaggle/input/2024-dl-final/train/39814.jpg,/kaggle/input/2024-dl-final/train_w2v/39814.npy,Salvage,2009,['Horror']
39816,/kaggle/input/2024-dl-final/train/39816.jpg,/kaggle/input/2024-dl-final/train_w2v/39816.npy,The Pool,2007,"['Comedy', 'Drama']"
39823,/kaggle/input/2024-dl-final/train/39823.jpg,/kaggle/input/2024-dl-final/train_w2v/39823.npy,Great Guns ,1927,['Animation']
39843,/kaggle/input/2024-dl-final/train/39843.jpg,/kaggle/input/2024-dl-final/train_w2v/39843.npy,Red to Kill,1994,['Horror']
39844,/kaggle/input/2024-dl-final/train/39844.jpg,/kaggle/input/2024-dl-final/train_w2v/39844.npy,Deranged ,1974,"['Horror', 'Thriller']"
39855,/kaggle/input/2024-dl-final/train/39855.jpg,/kaggle/input/2024-dl-final/train_w2v/39855.npy,August Underground's Penance,2007,['Horror']
39862,/kaggle/input/2024-dl-final/train/39862.jpg,/kaggle/input/2024-dl-final/train_w2v/39862.npy,Crocodile 2: Death Swamp,2002,['Horror']
39867,/kaggle/input/2024-dl-final/train/39867.jpg,/kaggle/input/2024-dl-final/train_w2v/39867.npy,Don't Go in the House,1979,['Horror']
39868,/kaggle/input/2024-dl-final/train/39868.jpg,/kaggle/input/2024-dl-final/train_w2v/39868.npy,Evilspeak,1981,['Horror']
39878,/kaggle/input/2024-dl-final/train/39878.jpg,/kaggle/input/2024-dl-final/train_w2v/39878.npy,Calamity of Snakes,1982,['Horror']
39885,/kaggle/input/2024-dl-final/train/39885.jpg,/kaggle/input/2024-dl-final/train_w2v/39885.npy,School of the Holy Beast ,1974,"['Drama', 'Thriller']"
39887,/kaggle/input/2024-dl-final/train/39887.jpg,/kaggle/input/2024-dl-final/train_w2v/39887.npy,Solid Serenade,1946,['Animation']
39904,/kaggle/input/2024-dl-final/train/39904.jpg,/kaggle/input/2024-dl-final/train_w2v/39904.npy,Dang Bireley's and Young Gangsters,1997,"['Action', 'Drama']"
39914,/kaggle/input/2024-dl-final/train/39914.jpg,/kaggle/input/2024-dl-final/train_w2v/39914.npy,The Deadly Hostage,2005,"['Horror', 'Thriller']"
39917,/kaggle/input/2024-dl-final/train/39917.jpg,/kaggle/input/2024-dl-final/train_w2v/39917.npy,Delinquent Schoolgirls,1975,"['Comedy', 'Drama']"
39924,/kaggle/input/2024-dl-final/train/39924.jpg,/kaggle/input/2024-dl-final/train_w2v/39924.npy,Exposé ,1976,['Thriller']
39928,/kaggle/input/2024-dl-final/train/39928.jpg,/kaggle/input/2024-dl-final/train_w2v/39928.npy,H6: Diary of a Serial Killer,2007,"['Horror', 'Thriller']"
39943,/kaggle/input/2024-dl-final/train/39943.jpg,/kaggle/input/2024-dl-final/train_w2v/39943.npy,To the Ends of the Earth ,1948,['Thriller']
39967,/kaggle/input/2024-dl-final/train/39967.jpg,/kaggle/input/2024-dl-final/train_w2v/39967.npy,L.627,1992,"['Drama', 'Thriller']"
39979,/kaggle/input/2024-dl-final/train/39979.jpg,/kaggle/input/2024-dl-final/train_w2v/39979.npy,The Big Racket,1976,"['Action', 'Thriller']"
39982,/kaggle/input/2024-dl-final/train/39982.jpg,/kaggle/input/2024-dl-final/train_w2v/39982.npy,Just Before Dawn,1981,"['Horror', 'Thriller']"
39988,/kaggle/input/2024-dl-final/train/39988.jpg,/kaggle/input/2024-dl-final/train_w2v/39988.npy,Late Night Trains,1975,"['Horror', 'Thriller']"
40002,/kaggle/input/2024-dl-final/train/40002.jpg,/kaggle/input/2024-dl-final/train_w2v/40002.npy,Okay,2002,"['Comedy', 'Drama', 'Romance']"
40025,/kaggle/input/2024-dl-final/train/40025.jpg,/kaggle/input/2024-dl-final/train_w2v/40025.npy,Black Ransom,2010,"['Action', 'Thriller']"
40027,/kaggle/input/2024-dl-final/train/40027.jpg,/kaggle/input/2024-dl-final/train_w2v/40027.npy,Ninja Terminator,1985,['Action']
40032,/kaggle/input/2024-dl-final/train/40032.jpg,/kaggle/input/2024-dl-final/train_w2v/40032.npy,Drunken Fist,1981,['Action']
40037,/kaggle/input/2024-dl-final/train/40037.jpg,/kaggle/input/2024-dl-final/train_w2v/40037.npy,Evil Dead Trap,1988,"['Horror', 'Thriller']"
40043,/kaggle/input/2024-dl-final/train/40043.jpg,/kaggle/input/2024-dl-final/train_w2v/40043.npy,Island of Death ,1976,"['Horror', 'Thriller']"
40060,/kaggle/input/2024-dl-final/train/40060.jpg,/kaggle/input/2024-dl-final/train_w2v/40060.npy,The Manitou,1978,['Horror']
40069,/kaggle/input/2024-dl-final/train/40069.jpg,/kaggle/input/2024-dl-final/train_w2v/40069.npy,Premonition,2004,['Horror']
40070,/kaggle/input/2024-dl-final/train/40070.jpg,/kaggle/input/2024-dl-final/train_w2v/40070.npy,Seeding of a Ghost,1983,"['Horror', 'Thriller']"
40079,/kaggle/input/2024-dl-final/train/40079.jpg,/kaggle/input/2024-dl-final/train_w2v/40079.npy,"Tokyo Tower: Mom and Me, and Sometimes Dad",2007,['Drama']
40080,/kaggle/input/2024-dl-final/train/40080.jpg,/kaggle/input/2024-dl-final/train_w2v/40080.npy,The Cutting Edge: Fire & Ice,2010,"['Romance', 'Drama']"
40081,/kaggle/input/2024-dl-final/train/40081.jpg,/kaggle/input/2024-dl-final/train_w2v/40081.npy,Crippled Avengers,1978,"['Action', 'Drama']"
40088,/kaggle/input/2024-dl-final/train/40088.jpg,/kaggle/input/2024-dl-final/train_w2v/40088.npy,Curfew,1989,"['Horror', 'Thriller']"
40099,/kaggle/input/2024-dl-final/train/40099.jpg,/kaggle/input/2024-dl-final/train_w2v/40099.npy,Searching for the Elephant,2009,"['Romance', 'Drama']"
40102,/kaggle/input/2024-dl-final/train/40102.jpg,/kaggle/input/2024-dl-final/train_w2v/40102.npy,Don't Answer the Phone!,1980,"['Horror', 'Thriller']"
40124,/kaggle/input/2024-dl-final/train/40124.jpg,/kaggle/input/2024-dl-final/train_w2v/40124.npy,The Fringe Dwellers,1986,['Drama']
40125,/kaggle/input/2024-dl-final/train/40125.jpg,/kaggle/input/2024-dl-final/train_w2v/40125.npy,Angel of Darkness 2,1995,['Horror']
40126,/kaggle/input/2024-dl-final/train/40126.jpg,/kaggle/input/2024-dl-final/train_w2v/40126.npy,Death Row Girls,2004,"['Action', 'Thriller']"
40129,/kaggle/input/2024-dl-final/train/40129.jpg,/kaggle/input/2024-dl-final/train_w2v/40129.npy,Kolobos,1999,"['Horror', 'Thriller']"
40146,/kaggle/input/2024-dl-final/train/40146.jpg,/kaggle/input/2024-dl-final/train_w2v/40146.npy,Night of the Demon,1980,['Horror']
40147,/kaggle/input/2024-dl-final/train/40147.jpg,/kaggle/input/2024-dl-final/train_w2v/40147.npy,Night of the Demons III,1997,['Horror']
40156,/kaggle/input/2024-dl-final/train/40156.jpg,/kaggle/input/2024-dl-final/train_w2v/40156.npy,Priest,1995,"['Drama', 'Romance']"
40157,/kaggle/input/2024-dl-final/train/40157.jpg,/kaggle/input/2024-dl-final/train_w2v/40157.npy,Flesh and Blood: The Hammer Heritage of Horror,1994,['Documentary']
40164,/kaggle/input/2024-dl-final/train/40164.jpg,/kaggle/input/2024-dl-final/train_w2v/40164.npy,Quiet Please!,1945,['Animation']
40168,/kaggle/input/2024-dl-final/train/40168.jpg,/kaggle/input/2024-dl-final/train_w2v/40168.npy,Scarecrows,1988,['Horror']
40185,/kaggle/input/2024-dl-final/train/40185.jpg,/kaggle/input/2024-dl-final/train_w2v/40185.npy,Wild Camp,2005,"['Drama', 'Romance']"
40186,/kaggle/input/2024-dl-final/train/40186.jpg,/kaggle/input/2024-dl-final/train_w2v/40186.npy,One Way Ticket,2001,"['Comedy', 'Drama']"
40191,/kaggle/input/2024-dl-final/train/40191.jpg,/kaggle/input/2024-dl-final/train_w2v/40191.npy,Sans rancune !,2009,['Comedy']
40211,/kaggle/input/2024-dl-final/train/40211.jpg,/kaggle/input/2024-dl-final/train_w2v/40211.npy,A Millionaire's First Love,2006,"['Drama', 'Romance']"
40213,/kaggle/input/2024-dl-final/train/40213.jpg,/kaggle/input/2024-dl-final/train_w2v/40213.npy,Dragon Inn,1992,['Action']
40216,/kaggle/input/2024-dl-final/train/40216.jpg,/kaggle/input/2024-dl-final/train_w2v/40216.npy,Tee for Two,1945,['Animation']
40219,/kaggle/input/2024-dl-final/train/40219.jpg,/kaggle/input/2024-dl-final/train_w2v/40219.npy,The Beast Within,1982,['Horror']
40220,/kaggle/input/2024-dl-final/train/40220.jpg,/kaggle/input/2024-dl-final/train_w2v/40220.npy,The Boogey Man,1980,['Horror']
40228,/kaggle/input/2024-dl-final/train/40228.jpg,/kaggle/input/2024-dl-final/train_w2v/40228.npy,Miracle on 1st Street,2007,"['Comedy', 'Romance']"
40241,/kaggle/input/2024-dl-final/train/40241.jpg,/kaggle/input/2024-dl-final/train_w2v/40241.npy,The Unseen,1980,['Horror']
